customer_id,country,age,gender,membership_tier,registration_date,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,reviews_given,avg_review_score,returns_made,wishlist_items,newsletter_subscribed,churned,orders_with_discount,avg_discount_pct,total_discount_usd,discount_ratio,recency_log,frequency_log,monetary_log,recency_final,frequency_final,monetary_final,Cluster_RFM,recency_cat,frequency_cat,monetary_cat,account_age_days,age_group,region,Cluster_LCA,prob_max_clase
C04325,United States,50,Female,Free,2025-06-15,37,1005.31,30.04,9,Jewelry & Accessories,Desktop,Credit Card,Social Media,8,4.4,4,15,0,0,1.0,10.0,95.5,0.02702702702702703,2.302585092994046,3.6375861597263857,6.914045454284327,-1.0266938354722885,1.2630901561275527,0.21094440617802218,1,Activo,Frecuente,Gasto Medio,351,46-55,Norteamérica,1,0.7111657565895562
C04326,Singapore,18,Other,Free,2025-10-06,26,3589.81,136.64,31,Automotive,Desktop,Credit Card,Referral,1,3.6,3,2,0,0,2.0,7.5,10.33,0.07692307692307693,3.4657359027997265,3.295836866004329,8.186133082773386,-0.06734070447534764,0.8820078049677019,1.2177579384613149,0,En Riesgo,Frecuente,Gasto Alto,238,18-25,Asia,0,0.6368661013043916
C04327,Italy,32,Male,Platinum,2025-11-07,7,215.5,28.35,66,Clothing & Apparel,Tablet,Debit Card,Social Media,2,3.8,0,10,1,0,3.0,11.666666666666666,67.75999999999999,0.42857142857142855,4.204692619390966,2.0794415416798357,5.377590547442544,0.5421421190387061,-0.47438648361984964,-1.005106719001738,2,En Riesgo,Frecuente,Gasto Bajo,206,26-35,Europa,1,0.46076916803091056
C04328,United States,25,Female,Free,2022-09-17,17,785.17,51.77,62,Sports & Outdoors,Mobile,Buy Now Pay Later,Social Media,4,4.3,0,0,1,0,0.0,0.0,0.0,0.0,4.143134726391533,2.8903717578961645,6.667173054030258,0.49136989166395423,0.4298763754385179,0.015553406567186439,0,En Riesgo,Frecuente,Gasto Medio,1353,18-25,Norteamérica,1,0.46057995232396787
C04329,Spain,22,Male,Gold,2025-02-22,25,1246.8,44.8,134,Office Supplies,Mobile,Buy Now Pay Later,Email Campaign,7,4.0,3,0,1,0,0.0,0.0,0.0,0.0,4.90527477843843,3.258096538021482,7.129137279676686,1.1199740580587765,0.8399238177131615,0.3811821756827547,0,Dormido,Frecuente,Gasto Medio,464,18-25,Europa,1,0.8422173569155392
C04330,Brazil,30,Female,Free,2025-05-27,9,1261.12,153.27,46,Clothing & Apparel,Mobile,Credit Card,Email Campaign,1,4.3,0,0,1,0,1.0,2.142857142857143,1.15,0.1111111111111111,3.8501476017100584,2.302585092994046,7.140548125743893,0.2497175512835,-0.22556060235808023,0.39021346722114614,0,En Riesgo,Frecuente,Gasto Medio,370,26-35,Latinoamérica,1,0.46222403216233027
C04332,Singapore,21,Male,Free,2021-07-15,9,1420.71,162.56,33,Beauty & Personal Care,Mobile,Debit Card,Social Media,2,4.3,0,5,1,0,0.0,0.0,0.0,0.0,3.5263605246161616,2.302585092994046,7.259615651449651,-0.01733822821449301,-0.22556060235808023,0.4844513117306735,0,En Riesgo,Frecuente,Gasto Medio,1782,18-25,Asia,0,0.7908377195294214
C04333,India,43,Female,Free,2026-03-22,14,557.14,41.39,2,Clothing & Apparel,Mobile,PayPal,Paid Ad,1,4.4,1,0,1,0,1.0,10.0,13.49,0.07142857142857142,1.0986122886681098,2.70805020110221,6.324609826969506,-2.019716468245263,0.2265708271711033,-0.25557358574312783,1,Activo,Frecuente,Gasto Medio,71,36-45,Asia,1,0.5066695993181175
C04334,France,37,Female,Silver,2023-01-05,9,204.26,25.24,36,Beauty & Personal Care,Desktop,Debit Card,Direct,3,4.8,0,0,0,0,0.0,0.0,0.0,0.0,3.6109179126442243,2.302585092994046,5.324277468217568,0.052403712615344426,-0.22556060235808023,-1.0473021844785557,2,En Riesgo,Frecuente,Gasto Bajo,1243,36-45,Europa,2,0.7645933312352234
C04335,Poland,18,Male,Platinum,2025-02-21,3,273.02,100.92,93,Books,Desktop,Credit Card,Organic Search,1,2.6,0,0,1,0,1.0,25.0,107.4,0.3333333333333333,4.543294782270004,1.3862943611198906,5.613201096424962,0.8214172073435579,-1.2473102675748637,-0.8186290866817453,2,Dormido,Ocasional,Gasto Bajo,465,18-25,Otros,0,0.5708953616910359
C04336,Italy,49,Male,Free,2025-12-03,2,120.97,56.59,15,Pet Supplies,Mobile,Bank Transfer,Organic Search,0,4.3,0,4,0,0,1.0,2.0,1.83,0.5,2.772588722239781,1.0986122886681098,4.8037751128551465,-0.6390403605354057,-1.5681026220006942,-1.459261866522363,2,Activo,Ocasional,Gasto Bajo,180,46-55,Europa,0,0.4688623456173711
C04337,Brazil,30,Female,Silver,2026-03-19,23,2702.77,136.97,15,Clothing & Apparel,Desktop,Bank Transfer,Social Media,5,4.0,2,0,0,0,1.0,12.5,23.46,0.043478260869565216,2.772588722239781,3.1780538303479458,7.902402374373521,-0.6390403605354057,0.7506687298643487,0.9931948577869034,1,Activo,Frecuente,Gasto Alto,74,26-35,Latinoamérica,0,0.423431568465601
C04339,South Africa,18,Male,Free,2024-11-30,19,2670.44,156.57,160,Home & Kitchen,Desktop,Buy Now Pay Later,Referral,6,4.8,2,3,1,0,1.0,7.5,3.24,0.05263157894736842,5.081404364984463,2.995732273553991,7.89037293185308,1.265243673047363,0.5473631815969336,0.983673968467518,0,Dormido,Frecuente,Gasto Alto,548,18-25,África,0,0.7042032725524976
C04340,Japan,31,Male,Free,2025-07-25,6,331.5,60.89,4,Toys & Games,Desktop,Credit Card,Direct,1,4.4,0,1,1,0,1.0,4.0,31.75,0.16666666666666666,1.6094379124341003,1.9459101490553132,5.806639860095909,-1.5983934915323468,-0.6232864462233948,-0.6655289695432869,1,Activo,Frecuente,Gasto Bajo,311,26-35,Asia,0,0.6544228728705211
C04341,United States,49,Female,Free,2024-11-16,24,1994.83,78.54,15,Electronics,Tablet,Credit Card,Email Campaign,4,2.5,3,3,0,0,1.0,5.0,1.5,0.041666666666666664,2.772588722239781,3.2188758248682006,7.598815282903528,-0.6390403605354057,0.7961890628587025,0.7529161339999569,1,Activo,Frecuente,Gasto Alto,562,46-55,Norteamérica,2,0.7146375703828421
C04342,Australia,55,Male,Silver,2024-12-14,11,3119.18,275.74,23,Books,Mobile,PayPal,Organic Search,4,4.2,1,15,0,0,1.0,10.0,81.67,0.09090909090909091,3.1780538303479458,2.4849066497880004,8.045645971447083,-0.3046175000650891,-0.02225505409066562,1.1065672298756855,0,Activo,Frecuente,Gasto Alto,534,46-55,Oceanía,0,0.5727431620222666
C04343,Sweden,29,Female,Free,2022-03-10,3,679.51,217.72,7,Toys & Games,Mobile,Debit Card,Referral,0,3.9,0,10,1,0,1.0,7.5,18.63,0.3333333333333333,2.0794415416798357,1.3862943611198906,6.522842517060698,-1.2107400165954636,-1.2473102675748637,-0.0986792410022781,1,Activo,Ocasional,Gasto Medio,1544,26-35,Otros,0,0.5144249102340558
C04344,India,44,Male,Free,2025-11-19,4,396.29,86.3,3,Automotive,Mobile,PayPal,Email Campaign,0,4.9,0,4,1,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,5.984666492606983,-1.7824396726555212,-0.9984843863130948,-0.5246270232427256,1,Activo,Ocasional,Gasto Bajo,194,36-45,Asia,0,0.5993280758811045
C04345,Italy,44,Female,Free,2022-07-12,6,510.03,76.97,58,Sports & Outdoors,Desktop,Debit Card,Social Media,1,3.5,0,2,0,0,0.0,0.0,0.0,0.0,4.07753744390572,1.9459101490553132,6.236428296895306,0.43726602326861796,-0.6232864462233948,-0.3253662287873837,2,En Riesgo,Frecuente,Gasto Medio,1420,36-45,Europa,1,0.5630682391048766
C04346,United States,32,Male,Free,2026-02-20,1,43.06,48.06,108,Automotive,Desktop,Credit Card,Organic Search,0,3.4,0,20,0,0,1.0,25.0,88.47,1.0,4.6913478822291435,0.6931471805599453,3.785552341374197,0.9435296658504068,-2.020234051529878,-2.2651501105764837,2,Dormido,Compra Unica,Gasto Bajo,101,26-35,Norteamérica,0,0.598921064844713
C04347,United States,30,Male,Gold,2022-11-24,21,1981.42,90.38,63,Office Supplies,Mobile,Credit Card,Email Campaign,6,4.6,1,1,0,0,1.0,50.0,191.03,0.047619047619047616,4.1588830833596715,3.091042453358316,7.5920735996052615,0.50435895158471,0.6536429254808819,0.7475803239322768,0,En Riesgo,Frecuente,Gasto Alto,1285,26-35,Norteamérica,1,0.8071104484378605
C04348,Australia,38,Female,Silver,2025-03-06,56,9856.99,168.1,37,Office Supplies,Desktop,Debit Card,Email Campaign,16,4.4,1,0,1,0,0.0,0.0,0.0,0.0,3.6375861597263857,4.04305126783455,9.196037572860265,0.07439936968817548,1.7152215856567368,2.0170625493715155,0,En Riesgo,Frecuente,Gasto Alto,452,36-45,Oceanía,1,0.9998651301288676
C04349,United Kingdom,41,Female,Free,2022-10-31,5,191.0,35.18,32,Electronics,Mobile,PayPal,Organic Search,1,3.8,0,4,1,0,2.0,10.0,18.15,0.4,3.4965075614664802,1.791759469228055,5.2574953720277815,-0.041960601707030656,-0.79517883804568,-1.1001579128515953,2,En Riesgo,Ocasional,Gasto Bajo,1309,36-45,Europa,2,0.6098762628555858
C04350,India,49,Female,Silver,2024-09-18,3,219.89,70.2,35,Home & Kitchen,Mobile,Credit Card,Email Campaign,0,4.8,0,4,1,0,1.0,7.5,9.59,0.3333333333333333,3.58351893845611,1.3862943611198906,5.397664840048735,0.029805360405227112,-1.2473102675748637,-0.9892186079987769,2,En Riesgo,Ocasional,Gasto Bajo,621,46-55,Asia,2,0.5064945705375782
C04352,Germany,30,Female,Platinum,2024-03-11,8,1549.45,193.2,60,Sports & Outdoors,Desktop,Debit Card,Referral,1,3.6,0,1,1,0,1.0,12.5,85.39,0.125,4.110873864173311,2.1972245773362196,7.346300490358492,0.4647615112916086,-0.34304740851649596,0.553059375281202,0,En Riesgo,Frecuente,Gasto Alto,812,26-35,Europa,1,0.4115686402366731
C04353,United Kingdom,31,Female,Free,2023-11-17,16,636.36,35.5,126,Clothing & Apparel,Desktop,Debit Card,Social Media,6,4.1,0,7,1,0,0.0,0.0,0.0,0.0,4.844187086458591,2.833213344056216,6.457334645072111,1.0695896469642034,0.36613941054983395,-0.15052646481934284,0,Dormido,Frecuente,Gasto Medio,927,26-35,Europa,1,0.41226019629149435
C04354,United States,46,Male,Gold,2024-06-06,32,5440.07,152.98,20,Beauty & Personal Care,Mobile,PayPal,Direct,5,4.6,4,4,1,0,1.0,2.0,4.56,0.03125,3.044522437723423,3.4965075614664802,8.601731011685285,-0.41475262486641995,1.1057743550100654,1.5466893811123257,0,Activo,Frecuente,Gasto Alto,725,46-55,Norteamérica,0,0.48129811334765343
C04355,Australia,31,Male,Free,2024-05-13,38,3048.91,70.24,20,Clothing & Apparel,Mobile,Debit Card,Social Media,6,4.7,2,0,1,0,4.0,9.0,17.47,0.10526315789473684,3.044522437723423,3.6635616461296463,8.02286736096936,-0.41475262486641995,1.292055247242345,1.088538744445935,0,Activo,Frecuente,Gasto Alto,749,26-35,Oceanía,0,0.615425689218875
C04356,United Kingdom,46,Male,Free,2026-02-14,25,1080.13,47.18,77,Electronics,Mobile,Debit Card,Referral,3,4.4,3,2,0,0,1.0,0.7142857142857143,2.27,0.04,4.356708826689592,3.258096538021482,6.985762069428099,0.667523301947035,0.8399238177131615,0.26770563630024674,0,Dormido,Frecuente,Gasto Medio,107,46-55,Europa,0,0.40686709374849
C04357,United States,50,Female,Free,2023-12-19,4,211.57,60.1,136,Books,Mobile,PayPal,Social Media,0,3.9,0,1,0,0,2.0,25.0,20.55,0.5,4.919980925828125,1.6094379124341003,5.359271345885034,1.1321035157561525,-0.9984843863130948,-1.0196057359056547,2,Dormido,Ocasional,Gasto Bajo,895,46-55,Norteamérica,1,0.4400542586690675
C04359,United States,30,Female,Free,2025-05-14,4,377.21,93.92,30,Home & Kitchen,Mobile,PayPal,Direct,1,4.8,0,2,1,0,1.0,3.0,33.63,0.25,3.4339872044851463,1.6094379124341003,5.935449596911288,-0.09352665807345271,-0.9984843863130948,-0.5635805005768754,2,Activo,Ocasional,Gasto Bajo,383,26-35,Norteamérica,2,0.45715348762699426
C04360,United States,33,Female,Free,2026-03-08,46,6412.91,148.4,33,Electronics,Tablet,Buy Now Pay Later,Email Campaign,7,4.6,3,6,0,0,0.0,0.0,0.0,0.0,3.5263605246161616,3.8501476017100584,8.766224348349228,-0.01733822821449301,1.5001159980681245,1.67688018999583,0,En Riesgo,Frecuente,Gasto Alto,85,26-35,Norteamérica,2,0.7418192709844423
C04361,United States,28,Male,Gold,2025-03-19,17,3313.87,176.06,31,Clothing & Apparel,Desktop,Credit Card,Paid Ad,3,4.7,1,8,1,0,1.0,10.0,13.79,0.058823529411764705,3.4657359027997265,2.8903717578961645,8.106173686164734,-0.06734070447534764,0.4298763754385179,1.1544728307880188,0,En Riesgo,Frecuente,Gasto Alto,439,26-35,Norteamérica,1,0.5001468914832887
C04362,United Kingdom,33,Female,Free,2022-12-14,12,380.46,29.24,100,Books,Tablet,UPI / Digital Wallet,Social Media,0,4.4,1,1,0,0,0.0,0.0,0.0,0.0,4.61512051684126,2.5649493574615367,5.944005995948281,0.8806582298886922,0.06700003375814713,-0.5568084055221559,2,Dormido,Frecuente,Gasto Bajo,1265,26-35,Europa,2,0.40606849446191395
C04363,United States,37,Male,Gold,2023-11-08,14,3139.34,258.18,26,Clothing & Apparel,Tablet,PayPal,Referral,0,2.6,1,7,0,0,2.0,8.75,59.78,0.14285714285714285,3.295836866004329,2.70805020110221,8.052086353295193,-0.20747143518451433,0.2265708271711033,1.1116645702259336,0,Activo,Frecuente,Gasto Alto,936,36-45,Norteamérica,1,0.536801078923887
C04364,Brazil,29,Male,Free,2025-10-04,13,3645.69,298.11,170,Sports & Outdoors,Mobile,Credit Card,Social Media,1,4.5,1,7,1,0,0.0,0.0,0.0,0.0,5.14166355650266,2.6390573296152584,8.201575185824868,1.3149447466888666,0.14963733773161927,1.2299798310188361,0,Dormido,Frecuente,Gasto Alto,240,26-35,Latinoamérica,0,0.5040832350381235
C04365,Australia,32,Female,Free,2025-06-02,10,175.84,18.69,35,Health & Wellness,Mobile,PayPal,Paid Ad,1,4.1,0,2,0,0,1.0,5.0,6.8,0.1,3.58351893845611,2.3978952727983707,5.175245368958042,0.029805360405227112,-0.11928085847413247,-1.165255956623403,2,En Riesgo,Frecuente,Gasto Bajo,364,26-35,Oceanía,0,0.709878579682263
C04366,Turkey,25,Female,Free,2026-02-09,16,543.61,35.81,14,Beauty & Personal Care,Mobile,Bank Transfer,Email Campaign,5,4.5,1,2,0,0,0.0,0.0,0.0,0.0,2.70805020110221,2.833213344056216,6.300069942171702,-0.6922709750019723,0.36613941054983395,-0.2749960591182114,1,Activo,Frecuente,Gasto Medio,112,18-25,Otros,2,0.5120317548102509
C04367,Japan,37,Male,Free,2024-09-27,35,2691.96,83.28,10,Electronics,Mobile,Credit Card,Organic Search,9,4.8,0,16,0,0,1.0,1.25,2.96,0.02857142857142857,2.3978952727983707,3.58351893845611,7.898396239377856,-0.9480831182374049,1.2028001593935322,0.9900241399562617,1,Activo,Frecuente,Gasto Alto,612,36-45,Asia,2,0.40852034255276753
C04368,India,49,Male,Free,2024-07-29,16,1009.6,73.51,41,Books,Desktop,Buy Now Pay Later,Email Campaign,1,3.7,0,15,0,0,1.0,1.6666666666666667,17.96,0.0625,3.7376696182833684,2.833213344056216,6.918299492857808,0.15694703119363804,0.36613941054983395,0.21431133114978915,0,En Riesgo,Frecuente,Gasto Medio,672,46-55,Asia,0,0.5508780904315713
C04369,India,33,Male,Free,2025-09-12,5,128.21,29.05,141,Health & Wellness,Mobile,Buy Now Pay Later,Paid Ad,0,4.2,0,6,0,0,0.0,0.0,0.0,0.0,4.955827057601261,1.791759469228055,4.861438987734129,1.1616689843615795,-0.79517883804568,-1.4136228961779946,2,Dormido,Ocasional,Gasto Bajo,262,26-35,Asia,0,0.43328204849600316
C04370,United States,35,Female,Silver,2025-04-01,13,2932.69,236.54,174,Home & Kitchen,Mobile,UPI / Digital Wallet,Social Media,2,2.0,0,3,1,0,0.0,0.0,0.0,0.0,5.1647859739235145,2.6390573296152584,7.984016295315704,1.3340158450897872,0.14963733773161927,1.0577894644689032,0,Dormido,Frecuente,Gasto Alto,426,26-35,Norteamérica,2,0.4623035906930862
C04371,United States,39,Female,Free,2024-01-31,3,174.75,58.96,3,Electronics,Mobile,Credit Card,Email Campaign,0,3.7,0,4,1,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,5.169062530690774,-1.7824396726555212,-1.2473102675748637,-1.1701494601022462,2,Activo,Ocasional,Gasto Bajo,852,36-45,Norteamérica,2,0.5986259416416793
C04372,Brazil,25,Female,Free,2026-01-20,3,87.82,32.96,64,Sports & Outdoors,Tablet,Bank Transfer,Referral,0,4.2,0,5,0,0,4.0,13.75,36.29,1.3333333333333333,4.174387269895637,1.3862943611198906,4.486611849863956,0.5171466225998932,-1.2473102675748637,-1.7102856623452478,2,En Riesgo,Ocasional,Gasto Bajo,132,18-25,Latinoamérica,0,0.42923752998567966
C04373,United States,24,Male,Free,2024-09-01,10,447.38,44.78,27,Clothing & Apparel,Desktop,PayPal,Organic Search,2,4.2,0,3,0,0,1.0,2.5,1.63,0.1,3.332204510175204,2.3978952727983707,6.1056410871702536,-0.17747582927667852,-0.11928085847413247,-0.428879799434367,2,Activo,Frecuente,Gasto Bajo,638,18-25,Norteamérica,1,0.4512686251835704
C04374,United States,35,Female,Free,2025-04-02,10,377.23,34.74,28,Pet Supplies,Mobile,Credit Card,Email Campaign,3,4.3,1,23,1,0,0.0,0.0,0.0,0.0,3.367295829986474,2.3978952727983707,5.935502476187912,-0.14853292071490626,-0.11928085847413247,-0.5635386484512118,2,Activo,Frecuente,Gasto Bajo,425,26-35,Norteamérica,2,0.4990323130331717
C04375,France,53,Male,Free,2022-01-18,12,633.82,51.6,41,Food & Grocery,Desktop,Debit Card,Paid Ad,3,3.1,0,0,1,0,0.0,0.0,0.0,0.0,3.7376696182833684,2.5649493574615367,6.453341494142088,0.15694703119363804,0.06700003375814713,-0.15368690620935277,0,En Riesgo,Frecuente,Gasto Medio,1595,46-55,Europa,0,0.6414775304512357
C04377,United Kingdom,32,Male,Free,2024-03-08,14,1528.31,104.82,30,Electronics,Tablet,Credit Card,Email Campaign,3,4.8,0,8,1,0,1.0,12.5,154.44,0.07142857142857142,3.4339872044851463,2.70805020110221,7.332571932272083,-0.09352665807345271,0.2265708271711033,0.5421936945288857,0,Activo,Frecuente,Gasto Alto,815,26-35,Europa,2,0.6396877429608925
C04378,United States,24,Female,Silver,2025-12-24,6,50.89,9.03,16,Electronics,Mobile,Credit Card,Referral,1,3.7,0,0,0,0,0.0,0.0,0.0,0.0,2.833213344056216,1.9459101490553132,3.949126093379648,-0.5890378842745511,-0.6232864462233948,-2.13568712126886,2,Activo,Frecuente,Gasto Bajo,159,18-25,Norteamérica,2,0.5831190558457343
C04379,United States,24,Female,Free,2024-10-02,10,676.1,69.29,28,Electronics,Mobile,Credit Card,Organic Search,0,4.5,1,10,0,0,0.0,0.0,0.0,0.0,3.367295829986474,2.3978952727983707,6.517818972491599,-0.14853292071490626,-0.11928085847413247,-0.1026552034587358,0,Activo,Frecuente,Gasto Medio,607,18-25,Norteamérica,2,0.5591266724971753
C04380,United States,40,Female,Gold,2025-12-08,6,67.81,12.31,3,Books,Desktop,Credit Card,Social Media,1,3.5,0,8,1,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.9459101490553132,4.231349083214389,-1.7824396726555212,-0.6232864462233948,-1.9123173478951767,2,Activo,Frecuente,Gasto Bajo,175,36-45,Norteamérica,1,0.6201232391055913
C04381,United States,62,Female,Free,2025-04-01,2,218.03,104.72,158,Travel & Luggage,Mobile,Credit Card,Social Media,0,4.1,0,3,1,0,0.0,0.0,0.0,0.0,5.0689042022202315,1.0986122886681098,5.389208706736104,1.2549336855678888,-1.5681026220006942,-0.995911346186995,2,Dormido,Ocasional,Gasto Bajo,426,56+,Norteamérica,2,0.6585513663273648
C04382,United States,43,Male,Silver,2024-12-29,13,1693.64,128.19,45,Automotive,Mobile,PayPal,Social Media,3,4.3,1,1,1,0,0.0,0.0,0.0,0.0,3.828641396489095,2.6390573296152584,7.435225607876201,0.23197948572857785,0.14963733773161927,0.6234405421690943,0,En Riesgo,Frecuente,Gasto Alto,519,36-45,Norteamérica,0,0.5163169655496205
C04383,Mexico,18,Female,Free,2025-07-12,1,106.83,96.52,7,Electronics,Tablet,Debit Card,Organic Search,0,4.1,0,7,1,0,0.0,0.0,0.0,0.0,2.0794415416798357,0.6931471805599453,4.680555912893981,-1.2107400165954636,-2.020234051529878,-1.5567856181725344,2,Activo,Compra Unica,Gasto Bajo,324,18-25,Norteamérica,2,0.6825980546186592
C04384,United Kingdom,43,Female,Platinum,2026-03-23,8,589.97,67.44,126,Sports & Outdoors,Tablet,Debit Card,Email Campaign,0,4.2,1,3,0,0,2.0,12.5,15.31,0.25,4.844187086458591,2.1972245773362196,6.381765254696374,1.0695896469642034,-0.34304740851649596,-0.2103370338027555,2,Dormido,Frecuente,Gasto Medio,70,36-45,Europa,1,0.4916263730062345
C04385,Germany,34,Female,Free,2024-12-09,8,320.27,38.3,10,Jewelry & Accessories,Desktop,Debit Card,Social Media,1,4.0,0,0,0,0,1.0,5.0,9.03,0.125,2.3978952727983707,2.1972245773362196,5.772281891080893,-0.9480831182374049,-0.34304740851649596,-0.69272211832595,1,Activo,Frecuente,Gasto Bajo,539,26-35,Europa,1,0.7167640603473436
C04386,United Kingdom,18,Female,Gold,2026-03-23,2,603.65,291.12,96,Clothing & Apparel,Mobile,Credit Card,Organic Search,0,3.9,0,0,1,0,0.0,0.0,0.0,0.0,4.574710978503383,1.0986122886681098,6.404649778231285,0.847328917129103,-1.5681026220006942,-0.19222472183713218,2,Dormido,Ocasional,Gasto Medio,70,18-25,Europa,1,0.5171786004283913
C04388,United States,39,Male,Free,2025-12-19,17,1382.73,92.97,52,Books,Mobile,UPI / Digital Wallet,Social Media,6,4.3,1,1,1,0,1.0,10.0,20.16,0.058823529411764705,3.970291913552122,2.8903717578961645,7.2325380304405265,0.34881116903751447,0.4298763754385179,0.46302030757382484,0,En Riesgo,Frecuente,Gasto Medio,164,36-45,Norteamérica,1,0.6011981632238816
C04389,India,44,Female,Free,2026-01-17,22,128.88,6.87,88,Toys & Games,Desktop,UPI / Digital Wallet,Organic Search,4,4.2,1,2,1,0,3.0,11.25,10.95,0.13636363636363635,4.48863636973214,3.1354942159291497,4.866610947234645,0.776335590444471,0.70321078854564,-1.4095294684164765,2,Dormido,Frecuente,Gasto Bajo,135,36-45,Asia,2,0.4859721188523069
C04390,United States,37,Male,Free,2025-06-21,8,897.97,125.37,49,Home & Kitchen,Mobile,PayPal,Email Campaign,3,4.6,0,0,1,0,1.0,5.0,16.43,0.125,3.912023005428146,2.1972245773362196,6.801249663503247,0.30075165777100177,-0.34304740851649596,0.12167042378903059,0,En Riesgo,Frecuente,Gasto Medio,345,36-45,Norteamérica,1,0.35310439020176804
C04391,United Kingdom,29,Female,Gold,2025-05-02,17,606.19,38.11,6,Books,Mobile,Credit Card,Social Media,5,4.4,2,6,1,0,1.0,1.25,11.39,0.058823529411764705,1.9459101490553132,2.8903717578961645,6.408841756907596,-1.3208751413967943,0.4298763754385179,-0.18890691513590194,1,Activo,Frecuente,Gasto Medio,395,26-35,Europa,1,0.5095030166203168
C04392,United States,31,Female,Free,2024-09-18,9,1066.72,113.26,14,Sports & Outdoors,Mobile,Credit Card,Referral,2,4.5,0,1,1,0,3.0,11.0,27.92,0.3333333333333333,2.70805020110221,2.302585092994046,6.973280812862335,-0.6922709750019723,-0.22556060235808023,0.2578271517297796,1,Activo,Frecuente,Gasto Medio,621,26-35,Norteamérica,2,0.3759562975046206
C04393,United Kingdom,31,Male,Free,2022-11-08,27,671.97,28.26,87,Beauty & Personal Care,Tablet,Credit Card,Paid Ad,4,4.2,0,8,0,0,0.0,0.0,0.0,0.0,4.477336814478207,3.332204510175204,6.511700752128134,0.7670158499427692,0.9225611216866336,-0.10749756409291977,0,Dormido,Frecuente,Gasto Medio,1301,26-35,Europa,2,0.6847431057564086
C04394,Canada,43,Female,Gold,2025-06-04,34,3241.73,104.8,128,Clothing & Apparel,Mobile,PayPal,Email Campaign,13,4.4,0,13,1,0,1.0,6.666666666666667,5.01,0.029411764705882353,4.859812404361672,3.5553480614894135,8.084170846597106,1.082477225708741,1.1713870029484026,1.1370583413069295,0,Dormido,Frecuente,Gasto Alto,362,36-45,Norteamérica,1,0.5656575169360765
